arxiv_id,chunk_id,title,prose_ratio,chars,text
2608.21812v1,2608.21812v1:43001-45110,Video Diffusion for Satellite-based High-Dynamical,0.84,2109,"the sharpness histogram (Figure 4c, bottom) concentrates probability mass near 0 and, to a lesser extent, near 1, indicating an informative rather than artifici"
2608.21812v1,2608.21812v1:45111-47121,Video Diffusion for Satellite-based High-Dynamical,0.832,2010,"spectra reasonably well, reflecting its good image-level performance, but retains a clear bias in the temporal spectrum, again highlighting the limitation of im"
2608.21812v1,2608.21812v1:47122-48739,Video Diffusion for Satellite-based High-Dynamical,0.801,1617,"along the eastward and northward branches and along relatively narrow phase-speed rays (Figure 6a–b), indicating a prevailing, approximately non-dispersive nort"
2608.21812v1,2608.21812v1:48740-50554,Video Diffusion for Satellite-based High-Dynamical,0.77,1814,"indicate northwest- (northeast-) tilted structures, and rays mark constant orientation angles, determined by the ratio of meridional to zonal wavelength. Colors"
2608.21812v1,2608.21812v1:50555-52687,Video Diffusion for Satellite-based High-Dynamical,0.845,2132,"km. Arrow azimuth indicates the dominant direction of propagation, and arrow length denotes the PSD-weighted net propagation speed (km/h). Taken together, the s"
2608.21812v1,2608.21812v1:52688-54799,Video Diffusion for Satellite-based High-Dynamical,0.858,2111,"ratio, lower concentration and radial decay, and, most notably, a severely depleted corearea fraction (1.2% in IMERG versus 4.0% in MRMS), indicating a marked f"
2608.21812v1,2608.21812v1:54800-57076,Video Diffusion for Satellite-based High-Dynamical,0.858,2276,"HiDFiP still reproduces the observed track dynamics well across most metrics. Its only notable departure is elevated variability in area and peak intensity, sug"
2608.21812v1,2608.21812v1:57077-59266,Video Diffusion for Satellite-based High-Dynamical,0.837,2189,"four attributes throughout the lifecycle. By contrast, HiDFiP largely reproduces the observed evolution across all metrics, reinforcing its superior dynamical f"
2608.21812v1,2608.21812v1:59267-61310,Video Diffusion for Satellite-based High-Dynamical,0.858,2043,"residual uncertainty and displacement, HiDFiP preserves a coherent and dynamically consistent evolution: when IMERG already follows the MRMS trajectory closely "
2608.21812v1,2608.21812v1:61311-63574,Video Diffusion for Satellite-based High-Dynamical,0.845,2263,"end locations of each track, respectively, and ensemble-member trajectories are additionally colored from cyan to blue from start to end for clarity. 4.5. Basel"
2608.21812v1,2608.21812v1:63575-65205,Video Diffusion for Satellite-based High-Dynamical,0.627,1630,"distributional fidelity, and extremes, but exert slightly mixed effects on structural spatiotemporal metrics. This likely reflects their role in compensating fo"
2608.21812v1,2608.21812v1:65206-66949,Video Diffusion for Satellite-based High-Dynamical,0.677,1743,3.69 (+0.03) w/o thermodynamics 8.18 (+0.60) 1.07 (−0.05) 3.41 (−0.17) 0.96 (−0.06) 1.42 (+1.16) 3.92 (+0.26) w/o moisture 8.10 (+0.52) 1.06 (−0.06) 3.40 (−0.18
2608.21812v1,2608.21812v1:66950-69025,Video Diffusion for Satellite-based High-Dynamical,0.8,2075,"The main residual bias manifests as a wet bias in moderate-to-heavy precipitation (~10–30 mm/h) (Figure 11a), excessive spectral power (Figure 11b), and an infl"
2608.21812v1,2608.21812v1:69026-71467,Video Diffusion for Satellite-based High-Dynamical,0.847,2441,regions. It also highlights the potential of extending the framework with dedicated transfer-learning strategies to produce more reliable precipitation products
2608.21812v1,2608.21812v1:71468-73913,Video Diffusion for Satellite-based High-Dynamical,0.822,2445,in modeling and in evaluation—constitutes the central conceptual contribution of this study and provides a unifying framework for the development and assessment
2608.21812v1,2608.21812v1:73914-76175,Video Diffusion for Satellite-based High-Dynamical,0.796,2261,"including slight ensemble underdispersion, mildly overestimated precipitation-system area, and modest spatial offsets in matched storm tracks. These remaining g"
2608.21812v1,2608.21812v1:76176-78537,Video Diffusion for Satellite-based High-Dynamical,0.877,2361,"of passive-microwave retrievals. IMERG serves as the primary satellite precipitation input, complemented by ~40 four-dimensional atmospheric/land-surface variab"
2608.21812v1,2608.21812v1:78538-80562,Video Diffusion for Satellite-based High-Dynamical,0.771,2024,"and 80NSSC26K1141), the National Science Foundation (Grant IIS2324008), and the Samueli endowed chair to Efi Foufoula-Georgiou. Appendices Appendix A. Environme"
2608.21812v1,2608.21812v1:80563-82140,Video Diffusion for Satellite-based High-Dynamical,0.697,1577,"𝑡𝑡 is embedded by a Multi-Layer Perceptron (MLP) and injected into the D-UNet via Feature-wise Linear Modulation (FiLM), following standard practice (Perez et a"
2608.21812v1,2608.21812v1:82141-83002,Video Diffusion for Satellite-based High-Dynamical,0.581,861,"… ; 𝝐𝝐𝐹𝐹൧∈ℝ𝐹𝐹𝐹𝐹𝐹𝐹 denote the noise maps 𝝐𝝐𝑖𝑖∈ℝ𝐻𝐻𝐻𝐻 stacked over 𝐹𝐹 frames. For each frame i, 𝝐𝝐𝑖𝑖 is constructed as a variance-preserving mixture of a frame-sha"
2608.21812v1,2608.21812v1:83003-83666,Video Diffusion for Satellite-based High-Dynamical,0.529,663,"Diffusion Processes Following the DDPM forward noising formulation, we replace the identity covariance 𝐈𝐈 with the structured noise covariance 𝜮𝜮 defined above."
2608.21812v1,2608.21812v1:83667-84558,Video Diffusion for Satellite-based High-Dynamical,0.653,891,"which enables direct sampling via reparameterization, The DDIM-based reverse process reuses the same structured-covariance forward marginals in (C.5) while trav"
2608.21812v1,2608.21812v1:84559-84878,Video Diffusion for Satellite-based High-Dynamical,0.214,319,"𝜮𝜮). (C.8) Iterating (C.8) for 𝑘𝑘= 𝐾𝐾, … ,1 generates the final residual sample 𝒓𝒓ො0. Cov൫𝝐𝝐𝑖𝑖, 𝝐𝝐𝑗𝑗൯= ቊ 𝜆𝜆2 where {𝛽𝛽𝑡𝑡}𝑡𝑡=1 𝑞𝑞𝜎𝜎൫𝒓𝒓𝑡𝑡𝑘𝑘−1 ∣∣𝒓𝒓𝑡𝑡𝑘𝑘, 𝒓𝒓0 ൯= 𝒩𝒩൮"
2608.21812v1,2608.21812v1:84879-85279,Video Diffusion for Satellite-based High-Dynamical,0.34,400,"2 C.2. Loss Function 𝐈𝐈𝐻𝐻𝐻𝐻, 𝑖𝑖= 𝑗𝑗 1+𝜆𝜆2 𝐈𝐈𝐻𝐻𝐻𝐻, 𝑖𝑖≠𝑗𝑗, (C.2) 𝐹𝐹 ∈ℝ𝐹𝐹𝐹𝐹𝐹𝐹×𝐹𝐹𝐹𝐹𝐹𝐹. (C.3) 1−𝛼𝛼ഥ𝑡𝑡𝑘𝑘 ቍ𝒓𝒓0 + ඨ 1−𝛼𝛼ഥ𝑡𝑡𝑘𝑘 𝒓𝒓𝑡𝑡𝑘𝑘, 𝜎𝜎𝑡𝑡𝑘𝑘,𝑡𝑡𝑘𝑘−1 2 𝜮𝜮൲,(C.7) 1−𝛼𝛼ഥ𝑡𝑡𝑘"
2608.21812v1,2608.21812v1:85280-85946,Video Diffusion for Satellite-based High-Dynamical,0.522,666,"given by: 𝒗𝒗𝑡𝑡 = ඥ𝛼𝛼ത𝑡𝑡𝝐𝝐−ඥ1 −𝛼𝛼ത𝑡𝑡 𝒓𝒓0, and we train the D-UNet to predict 𝒗𝒗ෝ𝑡𝑡= 𝒗𝒗𝜙𝜙(𝒓𝒓𝑡𝑡, 𝑡𝑡, 𝒙𝒙, 𝒚𝒚ഥ𝜃𝜃) by minimizing: 2]. (C.9) This objective is equivale"
2608.21812v1,2608.21812v1:85947-86574,Video Diffusion for Satellite-based High-Dynamical,0.545,627,"𝒚𝒚ෝ0|𝑡𝑡∈ℝ𝐵𝐵×1×𝐹𝐹×𝐻𝐻×𝑊𝑊, since batch size B is typically small in video diffusion (here 𝐵𝐵= 1), we merge 𝐵𝐵 and 𝐹𝐹 to construct the empirical sample set, treatin"
2608.21812v1,2608.21812v1:86575-87411,Video Diffusion for Satellite-based High-Dynamical,0.581,836,"= 𝐵𝐵𝐵𝐵∑ ห(𝒚𝒚vec𝒖𝒖)(𝑏𝑏𝑏𝑏) −(𝒚𝒚ෝvec𝒖𝒖)(𝑏𝑏𝑏𝑏)ห 𝐵𝐵𝐵𝐵 𝑏𝑏𝑏𝑏=1 , (C.12) 1 where (⋅)(𝑏𝑏𝑏𝑏) denotes the ascending sorting. In practice, we approximate the expectation by"
2608.21812v1,2608.21812v1:87412-88744,Video Diffusion for Satellite-based High-Dynamical,0.687,1332,"= 𝑁𝑁Δ𝑏𝑏𝑘𝑘∑ 𝟏𝟏 𝑁𝑁 𝑛𝑛=1 {𝑝𝑝𝑛𝑛∈𝐵𝐵𝑘𝑘}, (D.1) 1 where 𝑝𝑝𝑛𝑛 denotes precipitation intensity at sample 𝑛𝑛, 𝑁𝑁 is the total number of samples, and Δ𝑏𝑏𝑘𝑘= 𝑏𝑏𝑘𝑘+1 −𝑏𝑏𝑘𝑘 i"
2608.21812v1,2608.21812v1:88745-90017,Video Diffusion for Satellite-based High-Dynamical,0.707,1272,"𝑜𝑜̅𝑖𝑖 is computed from the samples within each category. The diagram plots these discrete 𝑝𝑝𝑖𝑖 against the corresponding 𝑜𝑜̅𝑖𝑖, where the 1:1 diagonal denotes p"
2608.21812v1,2608.21812v1:90018-90727,Video Diffusion for Satellite-based High-Dynamical,0.663,709,"spectral leakage. 𝐼𝐼̃൫𝑓𝑓, 𝑘𝑘𝑦𝑦, 𝑘𝑘𝑥𝑥൯= ℱ𝑡𝑡,𝑦𝑦,𝑥𝑥{𝑤𝑤(𝑡𝑡, 𝑦𝑦, 𝑥𝑥) ൣ𝐼𝐼(𝑡𝑡, 𝑦𝑦, 𝑥𝑥) −𝐼𝐼൧}, (D.4) where 𝑓𝑓 denotes temporal frequency (cycles per day) and 𝑘𝑘𝑥𝑥, 𝑘𝑘𝑦𝑦"
2608.21812v1,2608.21812v1:90728-91588,Video Diffusion for Satellite-based High-Dynamical,0.598,860,"𝑓𝑓–𝑘𝑘𝑥𝑥, or 𝑘𝑘𝑦𝑦–𝑘𝑘𝑥𝑥 spectra. Denoting the resulting marginalized auto- and cross-spectra again by 𝑆𝑆𝑋𝑋𝑋𝑋, 𝑆𝑆𝑌𝑌𝑌𝑌, and 𝑆𝑆𝑋𝑋𝑋𝑋 for notational simplicity, the po"
2608.21812v1,2608.21812v1:91589-93034,Video Diffusion for Satellite-based High-Dynamical,0.677,1445,"is the event-peak intensity. • Peak Timing Temporal asymmetry, reported as the normalized peak-time position within the event: 𝑅𝑅T = 𝑇𝑇E , where 𝑇𝑇E0 and 𝑇𝑇Emax"
2608.21812v1,2608.21812v1:93035-94034,Video Diffusion for Satellite-based High-Dynamical,0.519,999,"|𝒮𝒮∪ℰ|. • Asymmetry Spatial off-centering of the system core, quantified by the scalenormalized displacement between the geometric centroid 𝒄𝒄 and the intensity"
2608.21812v1,2608.21812v1:94035-95409,Video Diffusion for Satellite-based High-Dynamical,0.65,1374,Track Properties • Lifetime (h) Temporal persistence of the track: 𝑇𝑇K. • Track Length (km) Total translation distance of the object centroid over its lifetime:
2608.21812v1,2608.21812v1:95410-96595,Video Diffusion for Satellite-based High-Dynamical,0.699,1185,"𝑀𝑀 𝑖𝑖=1 , (D.8) CRPS = 1 1 where 𝑀𝑀 is the ensemble size, 𝑦𝑦ො(𝑖𝑖) is the 𝑖𝑖-th ensemble member, and 𝑦𝑦 is the observation. Lower CRPS indicates a forecast distr"
2608.21812v1,2608.21812v1:96596-97771,Video Diffusion for Satellite-based High-Dynamical,0.669,1175,"optical-flow vectors over valid pixel–time locations (Baker et al., 2011). 1 |𝒱𝒱| ∑ ฮ𝒎𝒎ෝ𝑠𝑠,𝑡𝑡−𝒎𝒎𝑠𝑠,𝑡𝑡ฮ2 (𝑠𝑠,𝑡𝑡)∈𝒱𝒱 . (D.10) EPE = Lower EPE indicates more faith"
2608.21812v1,2608.21812v1:97772-98790,Video Diffusion for Satellite-based High-Dynamical,0.647,1018,"the empirical marginal precipitation-intensity distributions of the predicted and reference fields: WD = 𝑊𝑊1൫𝑃𝑃෠, 𝑃𝑃൯= inf𝜋𝜋∈Π(𝑃𝑃෠,𝑃𝑃) ∫ |𝑎𝑎−𝑏𝑏| ℝ×ℝ 𝑑𝑑𝑑𝑑(𝑎𝑎, 𝑏𝑏"
2608.21812v1,2608.21812v1:98791-99790,Video Diffusion for Satellite-based High-Dynamical,0.638,999,"𝑗𝑗≠𝑖𝑖 𝑀𝑀 𝑖𝑖=1 , (D.13) twCRPS𝜏𝜏= 1 1 where 𝜓𝜓𝜏𝜏(⋅) maps all values below 𝜏𝜏 to 𝜏𝜏, thereby concentrating the score on uppertail behavior; 𝑀𝑀 is the ensemble siz"
2608.21812v1,2608.21812v1:99791-101320,Video Diffusion for Satellite-based High-Dynamical,0.626,1529,"that bin, 𝑇𝑇 is the set of evaluated frames, and 𝑃𝑃𝑡𝑡(𝑖𝑖) is the precipitation intensity at pixel 𝑖𝑖 and frame 𝑡𝑡. The log transform reduces the leverage of rar"
2608.21812v1,2608.21812v1:101321-102797,Video Diffusion for Satellite-based High-Dynamical,0.551,1476,"Sun, D., Dekel, T., Mosseri, I., 2024. Lumiere: A Space-Time Diffusion Model for Video Generation, in: SIGGRAPH Asia 2024 Conference Papers, pp. 1–11. https://d"
2608.21812v1,2608.21812v1:102798-104531,Video Diffusion for Satellite-based High-Dynamical,0.67,1733,"and Operational Applications of the MRMS and FLASH Systems in Recent Significant Urban Flash Flood Events. Bulletin of the American Meteorological Society 102, "
2608.21812v1,2608.21812v1:104532-106077,Video Diffusion for Satellite-based High-Dynamical,0.613,1545,"Guilloteau, C., Foufoula-Georgiou, E., Kummerow, C.D., Petković, V., 2018. Resolving Surface Rain from GMI High-Frequency Channels: Limits Imposed by the Three-"
2608.21812v1,2608.21812v1:106078-107484,Video Diffusion for Satellite-based High-Dynamical,0.565,1406,"H., Hayrapetyan, D., Tadevosyan, V., Wang, Z., Navasardyan, S., Shi, H., 2025. StreamingT2V: Consistent, Dynamic, and Extendable Long Video Generation from Text"
